"Sample","Site","Location","Date","Time","CArea.km2","Cond.uScm","Sp_Cond.uScm","Temp.C","DO.mgL","DO.pct","pH","TSS.mgL","Chl.mgL","UNH_ID","PO4.ugL","NH4.ugL","Cl.mgL","NO3.mgL","SO4.mgL","Br.mgL","DOC.mgL","TDN.mgL","DIN.mgL","DON.mgL","TDP.mgL","Q_est.m3s","CH4.mM","CH4.uatm","N2O.mM","N2O.uatm","CO2.ppm","Gas_Flag","AFDM.pct","AFDM.mgL","Ash.pct","Ash.mgL","PC.mgL","PN.mgL","TN.mgL","NAr_sat","NAr_calc.A","NAr_calc.B","NAr_calc.C","NArcalc.mean","N2.mM.A","N2.mM.B","N2.mM.C","N2.mM.mean","Notes","DateTime","Year","DateTime15","NArDisEq","DOCtoDON","DOCtoTDN","Discharge.m3s","SArea.km2","Sp_CondCA","TempCA","DO.mgLCA","DO.pctCA","TSSCA","ChlCA","PO4CA","NH4CA","ClCA","NO3CA","SO4CA","BrCA","DOCCA","TDNCA","DONCA","DINCA","TDPCA","N2OCA","CH4CA","AFDM.mgLCA","Ash.mgLCA","PCCA","PNCA","TNCA","NArCA","N2CA","DOCtoDONCA","DOCtoTDNCA","TSS.kgkm2Day","Chl.kgkm2Day","PO4.kgkm2Day","NH4.kgkm2Day","Cl.kgkm2Day","NO3.kgkm2Day","SO4.kgkm2Day","Br.kgkm2Day","DOC.kgkm2Day","TDN.kgkm2Day","DON.kgkm2Day","DIN.kgkm2Day","TDP.kgkm2Day","AFDM.kgkm2Day","Ash.kgkm2Day","PC.kgkm2Day","PN.kgkm2Day","TN.kgkm2Day","DOCtoDON.kgkm2Day","DOCtoTDN.kgkm2Day"
"PD","PD","OUT",2016-09-07,"9:45",63.9,535,586,20.4,2.39,26.5,NA,3,NA,163947,NA,34.28132495,139.3216,0.002,2.0558,NA,3.844089768,0.317912455,0.036281325,0.28163113,NA,NA,0.187474865,4.507402134,0.022961411,0.552054351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 08:45:00,2016,2016-09-07 08:45:00,NA,13.6493780641366,13.6493780641366,0.0003279955393624,0.162161,37445.4,1303.56,152.721,1693.35,191.7,NA,NA,2190.576664305,8902.65024,0.1278,131.36562,NA,245.6373361752,20.3146058745,17.996229207,2.3183766675,NA,35.2762730289,288.0229963626,NA,NA,NA,NA,NA,NA,NA,872.195258298328,872.195258298328,0.00133046077938551,NA,NA,15.203319437115,0.0617873081737454,8.86973852923672e-07,0.000911720423420243,NA,0.00170480355625371,0.000140990017551887,0.000124899724239674,1.6090293312213e-05,NA,NA,NA,NA,NA,NA,0.00605332072577954,0.00605332072577954
"WB","PD","UP_2",2016-09-07,"10:05",6,516,596,18,3.5,37,NA,4.810126582,NA,163948,NA,41.24434772,114.8985,0.6813,4.0026,NA,2.258892406,0.845057245,0.722544348,0.122512897,NA,NA,2.634078768,63.33036823,0.171923358,4.133501894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 09:05:00,2016,2016-09-07 09:00:00,NA,18.4379968257546,18.4379968257546,3.07977032265164e-05,0.162161,3576,108,21,222,28.860759492,NA,NA,247.46608632,689.391,4.0878,24.0156,NA,13.553354436,5.07034347,0.735077382,4.335266088,NA,24.801011364,379.98220938,NA,NA,NA,NA,NA,NA,NA,110.627980954528,110.627980954528,0.00213322825374356,NA,NA,18.291329004266,0.0509559826200753,0.000302147642998449,0.00177510077185615,NA,0.00100178925034492,0.000374771840269357,5.43328681424655e-05,0.000320438972126892,NA,NA,NA,NA,NA,NA,0.008177010542367,0.008177010542367
"PD_UP","PD","UP_1",2016-09-07,"10:30",55.7,585,663,18.8,3.61,38.7,NA,2.307692308,NA,163949,NA,43.20269787,137.7333,0.3363,2.4269,NA,2.943334392,0.625817222,0.379502698,0.246314524,NA,NA,0.328853352,7.906522824,0.109244409,2.626530656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 09:30:00,2016,2016-09-07 09:30:00,NA,11.9494958892477,11.9494958892477,0.000285905344952827,0.162161,36929.1,1047.16,201.077,2155.59,128.5384615556,NA,NA,2406.390271359,7671.74481,18.73191,135.17833,NA,163.9437256344,34.8580192654,13.7197189868,21.1383002786,NA,146.2977575392,440.3933212968,NA,NA,NA,NA,NA,NA,NA,665.586921031096,665.586921031096,0.00102343136889454,NA,NA,19.1598316932256,0.061082917888446,0.000149144653369116,0.00107629842183023,NA,0.0013053303230575,0.000277541756311665,0.00010923727119167,0.000168304485119994,NA,NA,NA,NA,NA,NA,0.0052994452046908,0.0052994452046908
"SMD_UP","SMD","UP",2016-09-07,"11:00",111.9,667,750,19.2,2.42,26.2,NA,8.717948718,NA,158715,NA,24.56161094,194.8007,0.0354,4.667,NA,6.097490294,0.412045905,0.059961611,0.352084294,NA,NA,1.287771842,30.96151336,0.025091437,0.603265914,NA,NA,55.47174864,4.835998599,44.52825136,3.881950119,3.443384615,0.322666667,0.734712572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 10:00:00,2016,2016-09-07 10:00:00,NA,17.3182683746751,17.3182683746751,0.0049486778094049,0.060809,83925,2148.48,270.798,2931.78,975.5384615442,NA,NA,2748.444264186,21798.19833,3.96126,522.2373,NA,682.3091638986,46.1079367695,39.3982324986,6.7097042709,NA,67.5054557766,3464.593344984,541.1482432281,434.3902183161,385.3147384185,36.1064000373,82.2143368068,NA,NA,1937.91423112614,1937.91423112614,0.0333109597236391,NA,NA,93.8490072877754,0.744326272353361,0.00013526209115937,0.0178324344474796,NA,0.0232982849714802,0.0015744121684733,0.0013453010697969,0.000229111098676403,NA,0.0184781718458904,0.0148327878777487,0.0131570453020028,0.00123289740468486,0.00280730957315816,0.0661724631530431,0.0661724631530431
"SMD_SIDE","SMD","SIDE",2016-09-07,"11:30",113.1825,694,745,21.5,1.12,12.6,NA,NA,NA,168796,NA,13.72557884,200.0834,0.002,2.7129,0.0861,7.989833421,0.404905051,0.015725579,0.389179472,NA,NA,0.500556265,12.03472461,0.017888177,0.430080092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 10:30:00,2016,2016-09-07 10:30:00,NA,20.5299456827466,20.5299456827466,NA,0.060809,84320.9625,2433.42375,126.7644,1426.0995,NA,NA,NA,1553.4953270583,22645.9394205,0.226365,307.05280425,9.74501325,904.309321172333,45.8281659348075,44.04830558964,1.7798603451675,NA,48.67754001279,1362.12021817132,NA,NA,NA,NA,NA,NA,NA,2323.63057723747,2323.63057723747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2016-09-07,"11:45",113.8,693,754,20.7,3.08,34.4,NA,2.682926829,NA,158716,NA,12.16706532,196.9758,0.0099,2.702,NA,6.883877625,0.401326027,0.022067065,0.379258961,NA,NA,0.588114994,14.13987296,0.023534305,0.56582827,NA,NA,100,2.682926829,0,0,1.800487805,0.210439024,0.611765051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 10:45:00,2016,2016-09-07 10:45:00,NA,18.15086348085,18.15086348085,0.00503270361671383,0.060809,85805.2,2355.66,350.504,3914.72,305.3170731402,NA,NA,1384.612033416,22415.84604,1.12662,307.4876,NA,783.385273725,45.6709018726,43.1596697618,2.511231997,NA,64.391257126,1609.117542848,305.3170731402,0,204.895512209,23.9479609312,69.6188628038,NA,NA,2065.56826412073,2065.56826412073,0.0102513642180259,NA,NA,46.4899067360408,0.752637249033608,3.78275339682983e-05,0.0103242420992265,NA,0.0263030418882117,0.00153345191098027,0.00144913446767768,8.43174394816309e-05,NA,0.0102513642180259,0,0.00687959733365094,0.000804079730163185,0.00233753164114346,0.0693537782702825,0.0693537782702825
"SMD_DOWN","SMD","DOWN",2016-09-07,"11:55",114.9955,703,791,19.1,7.16,77.5,NA,1.445783133,NA,168830,NA,36.90199222,232.7564,0.2377,3.3916,0.0466,4.102325297,0.410957546,0.274601992,0.136355554,NA,NA,0.318528414,7.658283418,0.032268903,0.775831583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 10:55:00,2016,2016-09-07 11:00:00,NA,30.0855020324291,30.0855020324291,NA,0.060809,90961.4405,2196.41405,823.36778,8912.15125,166.258554270901,NA,NA,4243.56304633501,26765.9385962,27.33443035,390.0187378,5.3587903,471.748948691164,47.258268481043,15.680275110007,31.577993371036,NA,89.2171408028765,880.668130794619,NA,NA,NA,NA,NA,NA,NA,3459.6973489702,3459.6973489702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID_UP","ID","UP_1",2016-09-07,"12:50",337.8,353.3,385.6,20.6,5.34,59.5,NA,1.463414634,NA,163950,NA,44.7258591,85.8622,0.0856,2.1472,NA,4.027378213,0.422382875,0.130325859,0.292057016,NA,NA,0.867457421,20.85601942,0.026488375,0.636852082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 11:50:00,2016,2016-09-07 11:45:00,NA,13.7896985600921,13.7896985600921,0.0121137761772187,0.12961,130255.68,6958.68,1803.852,20099.1,494.3414633652,NA,NA,15108.39520398,29004.25116,28.91568,725.32416,NA,1360.4483603514,142.680935175,98.6568600048,44.0240751702,NA,215.1286332996,7045.163360076,NA,NA,NA,NA,NA,NA,NA,4658.16017359912,4658.16017359912,0.00453420379329825,NA,NA,138.577376006849,0.266033087202908,0.000265220693909181,0.00665282563039479,NA,0.0124783182743759,0.00130869952339784,0.000904901453791645,0.000403798069606193,NA,NA,NA,NA,NA,NA,0.0427256240760054,0.0427256240760054
"ID","ID","OUT",2016-09-07,"13:15",387.5,578,626,21.2,5.51,61.8,NA,8.333333333,NA,163951,NA,48.64255941,148.4954,0.002,2.8383,NA,4.517798646,0.461642135,0.050642559,0.410999575,NA,NA,0.402916493,9.687200771,0.026860349,0.645795338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 12:15:00,2016,2016-09-07 12:15:00,NA,10.9922221841714,10.9922221841714,0.0138960576337249,0.12961,242575,8215,2135.125,23947.5,3229.1666665375,NA,NA,18848.991771375,57541.9675,0.775,1099.84125,NA,1750.646975325,178.8863273125,159.2623353125,19.6239916125,NA,250.245693475,3753.7902987625,NA,NA,NA,NA,NA,NA,NA,4259.4860963664,4259.4860963664,0.0258197716022753,NA,NA,150.712772899986,0.460094077457026,6.19674518479395e-06,0.00879411092900034,NA,0.0139978235027346,0.00143033933857962,0.00127342981866681,0.000156909516814447,NA,NA,NA,NA,NA,NA,0.0340579999449746,0.0340579999449746
"MR","ID","UP_2",2016-09-07,"13:30",43.3,1055,1207,18.4,2.62,27.9,NA,12.66666667,NA,163952,NA,54.08242094,250.1053,0.0082,2.1367,NA,5.041244025,0.47306301,0.062282421,0.41078059,NA,NA,0.77363869,18.60036371,0.03727358,0.896157541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-07 12:30:00,2016,2016-09-07 12:30:00,NA,12.2723520724287,12.2723520724287,0.00155277237558784,0.12961,52263.1,796.72,113.446,1208.07,548.466666811,NA,NA,2341.768826702,10829.55949,0.35506,92.51911,NA,218.2858662825,20.483628333,17.786799547,2.6968288293,NA,38.8036215253,805.395748643,NA,NA,NA,NA,NA,NA,NA,531.392844736164,531.392844736164,0.0392460528473563,NA,NA,167.567490770972,0.774919406733223,2.54066552576552e-05,0.00662029271817462,NA,0.015619652318645,0.00146572546466082,0.00127275132154466,0.00019297414621453,NA,NA,NA,NA,NA,NA,0.0380243193054594,0.0380243193054594
"PD","PD","OUT",2016-09-21,"10:30",63.9,554,602,20.8,5.28,59.1,NA,3.076923077,NA,163953,NA,12.73947327,140.1753,0.0627,2.2612,NA,4.082362946,0.290593835,0.075439473,0.215154362,NA,NA,0.529064244,12.72013343,0.02172129,0.522238479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 09:30:00,2016,2016-09-21 09:30:00,NA,18.9741119262086,18.9741119262086,0.0003279955393624,0.162161,38467.8,1329.12,337.392,3776.49,196.6153846203,NA,NA,814.052341953,8957.20167,4.00653,144.49068,NA,260.8629922494,18.5689460565,13.7483637318,4.8205823247,NA,33.3710388081,812.816526177,NA,NA,NA,NA,NA,NA,NA,1212.44575208473,1212.44575208473,0.00136457515837823,NA,NA,5.64978984525502,0.0621659129628658,2.78066302891571e-05,0.0010028126381155,NA,0.00181047459562323,0.000128874566732908,9.54181467182373e-05,3.34564200146707e-05,NA,NA,NA,NA,NA,NA,0.00841477058049712,0.00841477058049712
"WB","PD","UP_2",2016-09-21,"10:45",6,522,603,18,3.82,40.5,NA,6.440677966,NA,163954,NA,61.91582156,135.9547,0.4327,6.3256,NA,2.904979383,0.735138977,0.494615822,0.240523155,NA,NA,4.52865532,108.8811058,0.121409684,2.919016729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 09:45:00,2016,2016-09-21 09:45:00,NA,12.0777535243956,12.0777535243956,3.07977032265164e-05,0.162161,3618,108,22.92,243,38.644067796,NA,NA,371.49492936,815.7282,2.5962,37.9536,NA,17.429876298,4.410833862,1.44313893,2.967694932,NA,17.514100374,653.2866348,NA,NA,NA,NA,NA,NA,NA,72.4665211463736,72.4665211463736,0.00285635647547181,NA,NA,27.4588574030039,0.060294132041041,0.000191896793080037,0.00280532090202699,NA,0.00128832037800167,0.000326024525432029,0.000106668874753854,0.000219355650678175,NA,NA,NA,NA,NA,NA,0.00535632578909782,0.00535632578909782
"PD_UP","PD","UP_1",2016-09-21,"11:00",55.7,681,767,19.1,4.25,46.1,NA,1.016949153,NA,163955,NA,27.53589665,189.3337,0.436,3.5243,NA,2.94875507,0.802033595,0.463535897,0.338497698,NA,NA,0.478825977,11.51226978,0.112318968,2.700451375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 10:00:00,2016,2016-09-21 10:00:00,NA,8.71130021687769,8.71130021687769,0.000285905344952827,0.162161,42721.9,1063.87,236.725,2567.77,56.6440678221,NA,NA,1533.749443405,10545.88709,24.2852,196.30351,NA,164.245657399,44.6732712415,18.8543217786,25.8189494629,NA,150.4151415875,641.233426746,NA,NA,NA,NA,NA,NA,NA,485.219422080087,485.219422080087,0.000451003654231938,NA,NA,12.2118101726793,0.0839670206886474,0.000193360299937361,0.00156298097492945,NA,0.00130773432288306,0.000355691413965687,0.000150119303700427,0.00020557211026526,NA,NA,NA,NA,NA,NA,0.00386334775866942,0.00386334775866942
"SMD_UP","SMD","UP",2016-09-21,"12:45",111.9,624,703,19.1,2.78,29.8,NA,3.050847458,NA,158717,NA,60.63859194,187.3038,0.0626,3.9109,NA,6.007287041,0.451883966,0.123238592,0.328645374,NA,NA,2.043984381,49.14290532,0.026291924,0.632128858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 11:45:00,2016,2016-09-21 11:45:00,NA,18.2789338181891,18.2789338181891,0.00329911853960327,0.060809,78665.7,2137.29,311.082,3334.62,341.3898305502,NA,NA,6785.458438086,20959.29522,7.00494,437.62971,NA,672.2154198879,50.5658157954,36.7754173506,13.7903984448,NA,70.7352192102,5499.091105308,NA,NA,NA,NA,NA,NA,NA,2045.41269425536,2045.41269425536,0.00777145022556171,NA,NA,154.465211878796,0.47712059642366,0.000159461523664341,0.00996226953512577,NA,0.0153024144512286,0.00115108795108379,0.000837161215387817,0.000313926735695976,NA,NA,NA,NA,NA,NA,0.0465620868627491,0.0465620868627491
"SMD_SIDE","SMD","SIDE",2016-09-21,"13:20",113.1825,716,744,23.5,1.48,17.4,NA,NA,NA,168797,NA,15.67010643,203.5154,0.002,3.1549,0.078,8.176445373,0.455590571,0.017670106,0.437920465,NA,NA,1.896554696,45.59829749,0.01637265,0.393642723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 12:20:00,2016,2016-09-21 12:15:00,NA,18.6710739197813,18.6710739197813,NA,0.060809,84207.78,2659.78875,167.5101,1969.3755,NA,NA,NA,1773.58182101348,23034.3817605,0.226365,357.07946925,8.828235,925.430528429573,51.5648798022075,49.5649330298625,1.999946772345,NA,44.5534674959475,5160.92930566193,NA,NA,NA,NA,NA,NA,NA,2113.23882392565,2113.23882392565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2016-09-21,"14:10",113.8,702,741,22.2,6.48,74.2,NA,NA,NA,158718,NA,12.60972767,199.2022,0.0102,3.0647,NA,7.021495408,0.422366905,0.022809728,0.399557177,NA,NA,1.131362582,27.20101228,0.021475928,0.516339319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 13:10:00,2016,2016-09-21 13:15:00,NA,17.5731930551707,17.5731930551707,0.00335513574447589,0.060809,84325.8,2526.36,737.424,8443.96,NA,NA,NA,1434.987008846,22669.21036,1.16076,348.76286,NA,799.0461774304,48.065353789,45.4696067426,2.5957470464,NA,58.7594145022,3095.475197464,NA,NA,NA,NA,NA,NA,NA,1999.82936967842,1999.82936967842,NA,NA,NA,32.1208688059202,0.507429494078097,2.59825485842857e-05,0.00780673692610395,NA,0.0178859162326175,0.00107589888525067,0.00101779546701986,5.81034182308178e-05,NA,NA,NA,NA,NA,NA,0.0447643472879415,0.0447643472879415
"SMD_DOWN","SMD","DOWN",2016-09-21,"14:25",114.9955,727,777,21.6,7.79,88.6,NA,4.838709677,NA,168831,NA,67.94395209,244.4033,0.1247,3.6738,0.0546,4.064083586,0.408217639,0.192643952,0.215573687,NA,NA,5.209716364,125.2556528,0.025976282,0.624539989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 13:25:00,2016,2016-09-21 13:30:00,NA,18.8524102480095,18.8524102480095,NA,0.060809,89351.5035,2483.9028,895.814945,10188.6013,556.429838661453,NA,NA,7813.2487425656,28105.27968515,14.33993885,422.4704679,6.2787543,467.351324013863,46.9431915056245,24.7900039234085,22.153187582216,NA,71.8192883050495,14403.8364215624,NA,NA,NA,NA,NA,NA,NA,2167.94234267498,2167.94234267498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID_UP","ID","UP_1",2016-09-21,"15:30",337.8,345.9,356.9,23.4,5.57,65.4,NA,1.212121212,NA,163956,NA,42.76750895,61.4402,0.157,2.0307,NA,3.439407553,0.425650014,0.199767509,0.225882505,NA,NA,0.695483513,16.72130216,0.027815879,0.668768866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 14:30:00,2016,2016-09-21 14:30:00,NA,15.2265336042736,15.2265336042736,0.00827282275517377,0.12961,120560.82,7904.52,1881.546,22092.12,409.4545454136,NA,NA,14446.86452331,20754.49956,53.0346,685.97046,NA,1161.8318714034,143.7845747292,76.303110189,67.4814645402,NA,225.9101229348,5648.455869648,NA,NA,NA,NA,NA,NA,NA,5143.52305152362,5143.52305152362,0.00256480214570406,NA,NA,90.4944139541861,0.130005114366802,0.000332205997955539,0.00429688356718671,NA,0.00727765489503302,0.000900659157201652,0.000477958745186128,0.000422700412015523,NA,NA,NA,NA,NA,NA,0.0322187630026195,0.0322187630026195
"ID","ID","OUT",2016-09-21,"15:55",387.5,586,605,23.3,7.66,89.6,NA,2.62295082,NA,163957,NA,28.62386895,143.8565,0.0933,3.0993,NA,4.930516868,0.42169715,0.121923869,0.299773281,NA,NA,0.550457573,13.23448685,0.02687512,0.64615048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 14:55:00,2016,2016-09-21 15:00:00,NA,16.4474860853259,16.4474860853259,0.00948999057912918,0.12961,234437.5,9028.75,2968.25,34720,1016.39344275,NA,NA,11091.749218125,55744.39375,36.15375,1200.97875,NA,1910.57528635,163.407645625,116.1621463875,47.2454992375,NA,250.383311,5128.363654375,NA,NA,NA,NA,NA,NA,NA,6373.4008580638,6373.4008580638,0.00555006366080509,NA,NA,60.567012419639,0.304394854426058,0.000197419233179948,0.0065580003150548,NA,0.0104327852010864,0.000892295048093992,0.000634308802388607,0.000257986245705385,NA,NA,NA,NA,NA,NA,0.0348022517760226,0.0348022517760226
"MR","ID","UP_2",2016-09-21,"16:10",43.3,1191,1340,19.3,7.29,78.9,NA,11.47540984,NA,163958,NA,6.429233887,349.2814,0.0719,2.3233,NA,5.182227064,0.387844419,0.078329234,0.309515186,NA,NA,1.358115847,32.65277324,0.033020261,0.793896272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 15:10:00,2016,2016-09-21 15:15:00,NA,16.7430462168018,16.7430462168018,0.0010604299150356,0.12961,58022,835.69,315.657,3416.37,496.885246072,NA,NA,278.3858273071,15123.88462,3.11327,100.59889,NA,224.3904318712,16.7936633427,13.4020075538,3.3916558322,NA,34.3757085776,1413.865081292,NA,NA,NA,NA,NA,NA,NA,724.973901187517,724.973901187517,0.0242815285213122,NA,NA,13.6040131179644,0.739066089517885,0.000152137651293014,0.00491601398121086,NA,0.0109653943530466,0.000820663963473766,0.000654922300939646,0.000165741664650082,NA,NA,NA,NA,NA,NA,0.035427645715085,0.035427645715085
"MR","ID","UP_2",2016-10-05,"8:30",43.3,1170,1485,13.9,4.63,44.9,NA,7.096774194,NA,163959,NA,86.93918462,392.6859,0.1147,5.1505,NA,4.569367456,0.507595921,0.201639185,0.305956736,NA,NA,0.231319703,5.514096942,0.05521804,1.316263253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 07:30:00,2016,2016-10-05 07:30:00,NA,14.9346849353237,14.9346849353237,0.00234809481186453,0.12961,64300.5,601.87,200.479,1944.17,307.2903226002,NA,NA,3764.466694046,17003.29947,4.96651,223.01665,NA,197.8536108448,21.9789033793,13.2479266688,8.7309767105,NA,56.9941988549,238.7603975886,NA,NA,NA,NA,NA,NA,NA,646.671857699515,646.671857699515,0.0332508278229615,NA,NA,407.339980087337,1.83986849411722,0.000537408947648094,0.0241318638610419,NA,0.0214090580291753,0.00237826146238078,0.00143351253286491,0.000944748929515862,NA,NA,NA,NA,NA,NA,0.0699741352619715,0.0699741352619715
"ID","ID","OUT",2016-10-05,"8:45",387.5,474,598,14.1,8.07,78.5,NA,3.225806452,NA,163960,NA,21.66084619,140.5247,0.1167,4.2597,NA,4.440776377,0.413081934,0.138360846,0.274721088,NA,NA,0.603824189,14.39369443,0.033025324,0.787243092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 07:45:00,2016,2016-10-05 07:45:00,NA,16.164672356714,16.164672356714,0.0210135505680717,0.12961,231725,5463.75,3127.125,30418.75,1250.00000015,NA,NA,8393.577898625,54453.32125,45.22125,1650.63375,NA,1720.8008460875,160.069249425,106.4544216,53.614827825,NA,305.05669815,5577.556591625,NA,NA,NA,NA,NA,NA,NA,6263.81053822668,6263.81053822668,0.0151140126476526,NA,NA,101.488514002922,0.658406548784343,0.000546779635488514,0.0199581594969188,NA,0.0208065645989894,0.00193543092801551,0.00128716277941429,0.000648268148601221,NA,NA,NA,NA,NA,NA,0.0757370493487177,0.0757370493487177
"ID_UP","ID","UP_1",2016-10-05,"9:05",337.8,239.9,300.3,14.5,7.1,69.7,NA,1.935483871,NA,163961,NA,16.00339019,59.4881,0.2368,2.749,NA,2.772740331,0.410953469,0.25280339,0.158150079,NA,NA,0.579096911,13.80425648,0.030991245,0.738755608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 08:05:00,2016,2016-10-05 08:00:00,NA,17.5323360477107,17.5323360477107,0.0183183932435991,0.12961,101441.34,4898.1,2398.38,23544.66,653.8064516238,NA,NA,5405.945206182,20095.08018,79.99104,928.6122,NA,936.6316838118,138.8200818282,53.4230966862,85.396985142,NA,249.5516443824,4663.077838944,NA,NA,NA,NA,NA,NA,NA,5922.42311691669,5922.42311691669,0.00906840758765448,NA,NA,74.9813869294658,0.278722207659848,0.00110948944030574,0.0128800104366575,NA,0.0129912420521721,0.00192545833746838,0.000740987511123391,0.00118447082634499,NA,NA,NA,NA,NA,NA,0.0821450241082212,0.0821450241082212
"SMD_DOWN","SMD","DOWN",2016-10-05,"9:50",114.9955,554,723,12.7,8.92,83.9,NA,1.935483871,NA,168832,NA,9.309138996,193.4942,0.1083,3.7215,0.0459,6.322529756,0.456216757,0.117609139,0.338607618,NA,NA,0.591859377,14.10848252,0.025290579,0.602865652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 08:50:00,2016,2016-10-05 08:45:00,NA,18.6721426804993,18.6721426804993,NA,0.060809,83141.7465,1460.44285,1025.75986,9648.12245,222.571935487581,NA,NA,1070.50909341452,22250.9622761,12.45401265,427.95575325,5.27829345,727.062470556098,52.4628740795935,38.938352335719,13.5245217438745,NA,69.326837084566,1622.41200162866,NA,NA,NA,NA,NA,NA,NA,2147.21238361536,2147.21238361536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2016-10-05,"10:00",113.8,576,720,14.6,6.92,68,NA,4.666666667,NA,158719,NA,2.5,190.1533,0.002,3.4817,NA,6.410888774,0.366773115,0.0045,0.362273115,NA,NA,0.416375465,9.925374496,0.022496135,0.536252928,NA,NA,100,4.666666667,0,0,2.195466667,0.205733333,0.572506448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 09:00:00,2016,2016-10-05 09:00:00,NA,17.6962863335856,17.6962863335856,0.000838783936118972,0.060809,81936,1661.48,787.496,7738.4,531.0666667046,NA,NA,284.5,21639.44554,0.2276,396.21746,NA,729.5591424812,41.738780487,41.226680487,0.5121,NA,61.0255832064,1129.5076176448,531.0666667046,0,249.8441067046,23.4124532954,65.1512337824,NA,NA,2013.83738476205,2013.83738476205,0.00297186013240181,NA,NA,1.59206792795868,0.121094788130202,1.27365434236695e-06,0.0022172411619095,NA,0.0040826281627183,0.0002335710852916,0.000230705363021275,2.86572227032563e-06,NA,0.00297186013240181,0,0.00139813282697322,0.000131016576472537,0.000364587661764138,0.0112694759662701,0.0112694759662701
