Date,Time,Location,Species,Discharge.m3s,Flux_kg.day
20160101,1200,UP,DIN,2.22003712,73.48
20160102,1200,UP,DIN,1.99916608,64.25
20160103,1200,UP,DIN,1.67918624,51.40
20160104,1200,UP,DIN,1.37053312,39.62
20160105,1200,UP,DIN,1.29407776,36.81
20160106,1200,UP,DIN,0.920296,23.78
20160107,1200,UP,DIN,0.227667072,3.96
20160108,1200,UP,DIN,0.196518592,3.27
20160109,1200,UP,DIN,0.54934592,12.27
20160110,1200,UP,DIN,1.5149488,45.05
20160111,1200,UP,DIN,4.1908864,165.58
20160112,1200,UP,DIN,2.83168,100.31
20160113,1200,UP,DIN,2.9449472,105.47
20160114,1200,UP,DIN,2.46639328,84.07
20160115,1200,UP,DIN,2.05013632,66.36
20160116,1200,UP,DIN,2.13508672,69.90
20160117,1200,UP,DIN,2.49754176,85.43
20160118,1200,UP,DIN,2.18605696,72.04
20160119,1200,UP,DIN,2.35878944,79.40
20160120,1200,UP,DIN,2.20304704,72.76
20160121,1200,UP,DIN,1.40451328,40.89
20160122,1200,UP,DIN,1.05055328,28.18
20160123,1200,UP,DIN,0.97126624,25.49
20160124,1200,UP,DIN,0.81552384,20.37
20160125,1200,UP,DIN,0.65694976,15.44
20160126,1200,UP,DIN,0.566336,12.76
20160127,1200,UP,DIN,0.69942496,16.73
20160128,1200,UP,DIN,0.8070288,20.10
20160129,1200,UP,DIN,0.77021696,18.93
20160130,1200,UP,DIN,0.74473184,18.13
20160131,1200,UP,DIN,0.72774176,17.60
20160201,1200,UP,DIN,0.81835552,20.46
20160202,1200,UP,DIN,0.89481088,22.94
20160203,1200,UP,DIN,0.8211872,20.55
20160204,1200,UP,DIN,1.03639488,27.70
20160205,1200,UP,DIN,1.29407776,36.81
20160206,1200,UP,DIN,1.46964192,43.33
20160207,1200,UP,DIN,1.39601824,40.57
20160208,1200,UP,DIN,1.33938464,38.47
20160209,1200,UP,DIN,1.07887008,29.16
20160210,1200,UP,DIN,1.06754336,28.77
20160211,1200,UP,DIN,0.920296,23.78
20160212,1200,UP,DIN,0.69659328,16.64
20160213,1200,UP,DIN,0.5946528,13.58
20160214,1200,UP,DIN,0.55500928,12.43
20160215,1200,UP,DIN,0.80419712,20.01
20160216,1200,UP,DIN,1.1043552,30.05
20160217,1200,UP,DIN,3.0298976,109.38
20160218,1200,UP,DIN,3.2847488,121.28
20160219,1200,UP,DIN,3.0298976,109.38
20160220,1200,UP,DIN,3.2847488,121.28
20160221,1200,UP,DIN,3.7661344,144.44
20160222,1200,UP,DIN,3.822768,147.23
20160223,1200,UP,DIN,3.4546496,129.35
20160224,1200,UP,DIN,3.3130656,122.61
20160225,1200,UP,DIN,4.7289056,193.21
20160226,1200,UP,DIN,5.1819744,217.16
20160227,1200,UP,DIN,4.6156384,187.32
20160228,1200,UP,DIN,4.5023712,181.46
20160229,1200,UP,DIN,4.0776192,159.88
20160301,1200,UP,DIN,3.5396,133.43
20160302,1200,UP,DIN,3.5679168,134.80
20160303,1200,UP,DIN,3.7378176,143.06
20160304,1200,UP,DIN,3.2281152,118.61
20160305,1200,UP,DIN,2.8599968,101.60
20160306,1200,UP,DIN,2.6051456,90.16
20160307,1200,UP,DIN,2.15774016,70.85
20160308,1200,UP,DIN,1.58290912,47.65
20160309,1200,UP,DIN,1.39884992,40.68
20160310,1200,UP,DIN,1.33655296,38.37
20160311,1200,UP,DIN,2.01615616,64.95
20160312,1200,UP,DIN,2.06995808,67.18
20160313,1200,UP,DIN,1.82077024,57.01
20160314,1200,UP,DIN,1.6140576,48.86
20160315,1200,UP,DIN,2.47772,84.56
20160316,1200,UP,DIN,4.0493024,158.47
20160317,1200,UP,DIN,4.1908864,165.58
20160318,1200,UP,DIN,4.672272,190.26
20160319,1200,UP,DIN,4.3607872,174.21
20160320,1200,UP,DIN,3.822768,147.23
20160321,1200,UP,DIN,3.5112832,132.07
20160322,1200,UP,DIN,3.4829664,130.71
20160323,1200,UP,DIN,3.4263328,128.00
20160324,1200,UP,DIN,3.4263328,128.00
20160325,1200,UP,DIN,3.256432,119.94
20160326,1200,UP,DIN,3.0865312,112.00
20160327,1200,UP,DIN,2.81185824,99.41
20160328,1200,UP,DIN,2.8883136,102.88
20160329,1200,UP,DIN,3.681184,140.29
20160330,1200,UP,DIN,3.4829664,130.71
20160331,1200,UP,DIN,3.1997984,117.28
20160401,1200,UP,DIN,3.0298976,109.38
20160402,1200,UP,DIN,2.82318496,99.93
20160403,1200,UP,DIN,2.82035328,99.80
20160404,1200,UP,DIN,2.7892048,98.39
20160405,1200,UP,DIN,2.6759376,93.31
20160406,1200,UP,DIN,2.67310592,93.18
20160407,1200,UP,DIN,3.0865312,112.00
20160408,1200,UP,DIN,5.8615776,254.17
20160409,1200,UP,DIN,5.4368256,230.89
20160410,1200,UP,DIN,5.0687072,211.12
20160411,1200,UP,DIN,4.7289056,193.21
20160412,1200,UP,DIN,4.3324704,172.76
20160413,1200,UP,DIN,4.0776192,159.88
20160414,1200,UP,DIN,3.6528672,138.91
20160415,1200,UP,DIN,3.2281152,118.61
20160416,1200,UP,DIN,2.8599968,101.60
20160417,1200,UP,DIN,2.57966048,89.04
20160418,1200,UP,DIN,2.38427456,80.50
20160419,1200,UP,DIN,2.2228688,73.60
20160420,1200,UP,DIN,2.08694816,67.89
20160421,1200,UP,DIN,1.86324544,58.72
20160422,1200,UP,DIN,1.66785952,50.95
20160423,1200,UP,DIN,1.68768128,51.73
20160424,1200,UP,DIN,1.6140576,48.86
20160425,1200,UP,DIN,1.48096864,43.76
20160426,1200,UP,DIN,1.46114688,43.01
20160427,1200,UP,DIN,1.63104768,49.52
20160428,1200,UP,DIN,1.51778048,45.16
20160429,1200,UP,DIN,1.38469152,40.15
20160430,1200,UP,DIN,1.26292928,35.68
20160501,1200,UP,DIN,1.15249376,31.74
20160502,1200,UP,DIN,1.20063232,33.44
20160503,1200,UP,DIN,1.58290912,47.65
20160504,1200,UP,DIN,1.90288896,60.32
20160505,1200,UP,DIN,2.7184128,95.21
20160506,1200,UP,DIN,3.0865312,112.00
20160507,1200,UP,DIN,2.9449472,105.47
20160508,1200,UP,DIN,2.63063072,91.29
20160509,1200,UP,DIN,2.29932416,76.85
20160510,1200,UP,DIN,1.9680176,62.98
20160511,1200,UP,DIN,1.69617632,52.06
20160512,1200,UP,DIN,1.44132512,42.26
20160513,1200,UP,DIN,1.20629568,33.65
20160514,1200,UP,DIN,1.13833536,31.24
20160515,1200,UP,DIN,0.991088,26.16
20160516,1200,UP,DIN,0.81552384,20.37
20160517,1200,UP,DIN,0.70508832,16.90
20160518,1200,UP,DIN,0.60314784,13.83
20160519,1200,UP,DIN,0.53518752,11.86
20160520,1200,UP,DIN,0.47572224,10.20
20160521,1200,UP,DIN,0.4105936,8.44
20160522,1200,UP,DIN,0.35679168,7.05
20160523,1200,UP,DIN,0.30865312,5.85
20160524,1200,UP,DIN,0.30298976,5.71
20160525,1200,UP,DIN,0.3256432,6.27
20160526,1200,UP,DIN,0.273823456,5.02
20160527,1200,UP,DIN,0.234463104,4.11
20160528,1200,UP,DIN,0.209261152,3.55
20160529,1200,UP,DIN,0.177829504,2.88
20160530,1200,UP,DIN,0.227383904,3.95
20160531,1200,UP,DIN,0.247205664,4.40
20160601,1200,UP,DIN,0.191421568,3.17
20160602,1200,UP,DIN,0.153477056,2.38
20160603,1200,UP,DIN,0.138185984,2.08
20160604,1200,UP,DIN,0.131106784,1.94
20160605,1200,UP,DIN,0.177546336,2.87
20160606,1200,UP,DIN,0.71641504,17.25
20160607,1200,UP,DIN,0.62580128,14.50
20160608,1200,UP,DIN,0.4672272,9.97
20160609,1200,UP,DIN,0.38510848,7.78
20160610,1200,UP,DIN,0.30298976,5.71
20160611,1200,UP,DIN,0.24918784,4.44
20160612,1200,UP,DIN,0.234746272,4.11
20160613,1200,UP,DIN,0.204447296,3.44
20160614,1200,UP,DIN,0.184342368,3.02
20160615,1200,UP,DIN,0.19255424,3.19
20160616,1200,UP,DIN,0.196518592,3.27
20160617,1200,UP,DIN,0.1840592,3.01
20160618,1200,UP,DIN,0.165936448,2.63
20160619,1200,UP,DIN,0.146397856,2.24
20160620,1200,UP,DIN,0.122894912,1.79
20160621,1200,UP,DIN,0.11468304,1.64
20160622,1200,UP,DIN,0.111285024,1.57
20160623,1200,UP,DIN,0.097976128,1.34
20160624,1200,UP,DIN,0.078720704,1.01
20160625,1200,UP,DIN,0.069092992,0.85
20160626,1200,UP,DIN,0.05946528,0.70
20160627,1200,UP,DIN,0.050120736,0.56
20160628,1200,UP,DIN,0.05238608,0.60
20160629,1200,UP,DIN,0.053518752,0.61
20160630,1200,UP,DIN,0.051536576,0.58
20160701,1200,UP,DIN,0.048988064,0.55
20160702,1200,UP,DIN,0.049271232,0.55
20160703,1200,UP,DIN,0.043324704,0.47
20160704,1200,UP,DIN,0.036528672,0.37
20160705,1200,UP,DIN,0.037378176,0.39
20160706,1200,UP,DIN,0.046439552,0.51
20160707,1200,UP,DIN,0.046156384,0.51
20160708,1200,UP,DIN,0.0424752,0.45
20160709,1200,UP,DIN,0.045023712,0.49
20160710,1200,UP,DIN,0.054651424,0.63
20160711,1200,UP,DIN,0.051819744,0.59
20160712,1200,UP,DIN,0.045590048,0.50
20160713,1200,UP,DIN,0.037095008,0.38
20160714,1200,UP,DIN,0.032281152,0.32
20160715,1200,UP,DIN,0.030582144,0.30
20160716,1200,UP,DIN,0.023219776,0.21
20160717,1200,UP,DIN,0.020104928,0.17
20160718,1200,UP,DIN,0.023786112,0.21
20160719,1200,UP,DIN,0.027467296,0.26
20160720,1200,UP,DIN,0.022087104,0.20
20160721,1200,UP,DIN,0.01982176,0.17
20160722,1200,UP,DIN,0.01840592,0.15
20160723,1200,UP,DIN,0.01557424,0.12
20160724,1200,UP,DIN,0.015857408,0.13
20160725,1200,UP,DIN,0.015857408,0.13
20160726,1200,UP,DIN,0.01132672,0.08
20160727,1200,UP,DIN,0.011609888,0.08
20160728,1200,UP,DIN,0.011609888,0.08
20160729,1200,UP,DIN,0.01132672,0.08
20160730,1200,UP,DIN,0.01132672,0.08
20160731,1200,UP,DIN,0.029449472,0.28
20160801,1200,UP,DIN,0.009627712,0.07
20160802,1200,UP,DIN,0.009061376,0.06
20160803,1200,UP,DIN,0.009061376,0.06
20160804,1200,UP,DIN,0.009061376,0.06
20160805,1200,UP,DIN,0.009061376,0.06
20160806,1200,UP,DIN,0.010760384,0.08
20160807,1200,UP,DIN,0.009061376,0.06
20160808,1200,UP,DIN,0.009061376,0.06
20160809,1200,UP,DIN,0.009061376,0.06
20160810,1200,UP,DIN,0.045590048,0.50
20160811,1200,UP,DIN,0.009344544,0.06
20160812,1200,UP,DIN,0.009061376,0.06
20160813,1200,UP,DIN,0.011043552,0.08
20160814,1200,UP,DIN,0.011609888,0.08
20160815,1200,UP,DIN,0.008778208,0.06
20160816,1200,UP,DIN,0.01274256,0.10
20160817,1200,UP,DIN,0.009344544,0.06
20160818,1200,UP,DIN,0.01132672,0.08
20160819,1200,UP,DIN,0.012176224,0.09
20160820,1200,UP,DIN,0.01132672,0.08
20160821,1200,UP,DIN,0.01274256,0.10
20160822,1200,UP,DIN,0.0141584,0.11
20160823,1200,UP,DIN,0.007362368,0.05
20160824,1200,UP,DIN,0.0070792,0.04
20160825,1200,UP,DIN,0.00849504,0.06
20160826,1200,UP,DIN,0.008211872,0.05
20160827,1200,UP,DIN,0.005380192,0.03
20160828,1200,UP,DIN,0.005380192,0.03
20160829,1200,UP,DIN,0.005380192,0.03
20160830,1200,UP,DIN,0.005380192,0.03
20160831,1200,UP,DIN,0.005380192,0.03
20160901,1200,UP,DIN,0.005380192,0.03
20160902,1200,UP,DIN,0.005380192,0.03
20160903,1200,UP,DIN,0.005097024,0.03
20160904,1200,UP,DIN,0.003964352,0.02
20160905,1200,UP,DIN,0.003964352,0.02
20160906,1200,UP,DIN,0.006512864,0.04
20160907,1200,UP,DIN,0.005097024,0.03
20160908,1200,UP,DIN,0.003964352,0.02
20160909,1200,UP,DIN,0.00424752,0.02
20160910,1200,UP,DIN,0.003964352,0.02
20160911,1200,UP,DIN,0.00424752,0.02
20160912,1200,UP,DIN,0.00424752,0.02
20160913,1200,UP,DIN,0.00424752,0.02
20160914,1200,UP,DIN,0.003114848,0.02
20160915,1200,UP,DIN,0.00283168,0.01
20160916,1200,UP,DIN,0.00283168,0.01
20160917,1200,UP,DIN,0.00283168,0.01
20160918,1200,UP,DIN,0.003398016,0.02
20160919,1200,UP,DIN,0.007645536,0.05
20160920,1200,UP,DIN,0.003964352,0.02
20160921,1200,UP,DIN,0.003398016,0.02
20160922,1200,UP,DIN,0.003114848,0.02
20160923,1200,UP,DIN,0.008778208,0.06
20160924,1200,UP,DIN,0.016140576,0.13
20160925,1200,UP,DIN,0.005380192,0.03
20160926,1200,UP,DIN,0.004813856,0.03
20160927,1200,UP,DIN,0.009627712,0.07
20160928,1200,UP,DIN,0.00283168,0.01
20160929,1200,UP,DIN,0.001132672,0.00
20160930,1200,UP,DIN,0.000283168,0.00
20161001,1200,UP,DIN,0.00991088,0.07
20161002,1200,UP,DIN,0.002548512,0.01
20161003,1200,UP,DIN,0.001699008,0.01
20161004,1200,UP,DIN,0.001132672,0.00
20161005,1200,UP,DIN,0.000849504,0.00
20161006,1200,UP,DIN,0.001132672,0.00
20161007,1200,UP,DIN,0.001132672,0.00
20161008,1200,UP,DIN,0.00424752,0.02
20161009,1200,UP,DIN,0.013025728,0.10
20161010,1200,UP,DIN,0.007362368,0.05
20161011,1200,UP,DIN,0.004530688,0.03
20161012,1200,UP,DIN,0.005097024,0.03
20161013,1200,UP,DIN,0.004813856,0.03
20161014,1200,UP,DIN,0.005380192,0.03
20161015,1200,UP,DIN,0.006512864,0.04
20161016,1200,UP,DIN,0.00566336,0.03
20161017,1200,UP,DIN,0.00566336,0.03
20161018,1200,UP,DIN,0.004530688,0.03
20161019,1200,UP,DIN,0.003964352,0.02
20161020,1200,UP,DIN,0.006796032,0.04
20161021,1200,UP,DIN,0.039077184,0.41
20161022,1200,UP,DIN,0.074473184,0.94
20161023,1200,UP,DIN,0.090896928,1.21
20161024,1200,UP,DIN,0.172166144,2.76
20161025,1200,UP,DIN,0.190288896,3.14
20161026,1200,UP,DIN,0.203597792,3.43
20161027,1200,UP,DIN,0.192837408,3.20
20161028,1200,UP,DIN,0.56067264,12.60
20161029,1200,UP,DIN,0.48988064,10.59
20161030,1200,UP,DIN,0.56067264,12.60
20161031,1200,UP,DIN,0.69092992,16.47
20161101,1200,UP,DIN,0.81835552,20.46
20161102,1200,UP,DIN,0.71358336,17.16
20161103,1200,UP,DIN,0.61447456,14.17
20161104,1200,UP,DIN,0.55500928,12.43
20161105,1200,UP,DIN,0.47289056,10.12
20161106,1200,UP,DIN,0.41342528,8.52
20161107,1200,UP,DIN,0.36528672,7.26
20161108,1200,UP,DIN,0.3398016,6.62
20161109,1200,UP,DIN,0.33130656,6.41
20161110,1200,UP,DIN,0.30865312,5.85
20161111,1200,UP,DIN,0.28883136,5.37
20161112,1200,UP,DIN,0.28599968,5.30
20161113,1200,UP,DIN,0.30865312,5.85
20161114,1200,UP,DIN,0.32281152,6.20
20161115,1200,UP,DIN,0.43041536,8.97
20161116,1200,UP,DIN,1.17797888,32.64
20161117,1200,UP,DIN,1.08170176,29.26
20161118,1200,UP,DIN,0.991088,26.16
20161119,1200,UP,DIN,0.94011776,24.44
20161120,1200,UP,DIN,0.8919792,22.85
20161121,1200,UP,DIN,0.80136544,19.92
20161122,1200,UP,DIN,0.68243488,16.21
20161123,1200,UP,DIN,0.60031616,13.75
20161124,1200,UP,DIN,0.54651424,12.19
20161125,1200,UP,DIN,0.52952416,11.70
20161126,1200,UP,DIN,0.54934592,12.27
20161127,1200,UP,DIN,0.54651424,12.19
20161128,1200,UP,DIN,0.51253408,11.22
20161129,1200,UP,DIN,0.56350432,12.68
20161130,1200,UP,DIN,0.90047424,23.13
20161201,1200,UP,DIN,2.08977984,68.01
20161202,1200,UP,DIN,2.12376,69.42
20161203,1200,UP,DIN,1.86041376,58.60
20161204,1200,UP,DIN,1.6848496,51.62
20161205,1200,UP,DIN,1.5007904,44.51
20161206,1200,UP,DIN,1.29124608,36.71
20161207,1200,UP,DIN,1.10152352,29.95
20161208,1200,UP,DIN,0.97126624,25.49
20161209,1200,UP,DIN,0.8353456,21.01
20161210,1200,UP,DIN,0.64562304,15.09
20161211,1200,UP,DIN,0.5238608,11.54
20161212,1200,UP,DIN,0.57766272,13.09
20161213,1200,UP,DIN,0.72774176,17.60
20161214,1200,UP,DIN,0.80136544,19.92
20161215,1200,UP,DIN,0.67393984,15.95
20161216,1200,UP,DIN,0.57483104,13.00
20161217,1200,UP,DIN,0.80986048,20.19
20161218,1200,UP,DIN,0.68243488,16.21
20161219,1200,UP,DIN,0.55500928,12.43
20161220,1200,UP,DIN,0.44457376,9.35
20161221,1200,UP,DIN,0.50120736,10.91
20161222,1200,UP,DIN,0.8919792,22.85
20161223,1200,UP,DIN,0.88065248,22.48
20161224,1200,UP,DIN,0.9486128,24.73
20161225,1200,UP,DIN,0.95993952,25.11
20161226,1200,UP,DIN,0.60314784,13.83
20161227,1200,UP,DIN,0.73057344,17.69
20161228,1200,UP,DIN,0.90896928,23.41
20161229,1200,UP,DIN,0.94294944,24.54
20161230,1200,UP,DIN,1.98783936,63.79
20161231,1200,UP,DIN,1.81510688,56.78
20160101,1200,UP,DON,2.22003712,75.87
20160102,1200,UP,DON,1.99916608,68.22
20160103,1200,UP,DON,1.67918624,57.16
20160104,1200,UP,DON,1.37053312,46.52
20160105,1200,UP,DON,1.29407776,43.89
20160106,1200,UP,DON,0.920296,31.06
20160107,1200,UP,DON,0.227667072,7.53
20160108,1200,UP,DON,0.196518592,6.49
20160109,1200,UP,DON,0.54934592,18.41
20160110,1200,UP,DON,1.5149488,51.50
20160111,1200,UP,DON,4.1908864,144.48
20160112,1200,UP,DON,2.83168,97.09
20160113,1200,UP,DON,2.9449472,101.03
20160114,1200,UP,DON,2.46639328,84.41
20160115,1200,UP,DON,2.05013632,69.98
20160116,1200,UP,DON,2.13508672,72.92
20160117,1200,UP,DON,2.49754176,85.49
20160118,1200,UP,DON,2.18605696,74.69
20160119,1200,UP,DON,2.35878944,80.67
20160120,1200,UP,DON,2.20304704,75.28
20160121,1200,UP,DON,1.40451328,47.69
20160122,1200,UP,DON,1.05055328,35.53
20160123,1200,UP,DON,0.97126624,32.81
20160124,1200,UP,DON,0.81552384,27.48
20160125,1200,UP,DON,0.65694976,22.07
20160126,1200,UP,DON,0.566336,18.98
20160127,1200,UP,DON,0.69942496,23.52
20160128,1200,UP,DON,0.8070288,27.19
20160129,1200,UP,DON,0.77021696,25.93
20160130,1200,UP,DON,0.74473184,25.06
20160131,1200,UP,DON,0.72774176,24.48
20160201,1200,UP,DON,0.81835552,27.58
20160202,1200,UP,DON,0.89481088,30.19
20160203,1200,UP,DON,0.8211872,27.67
20160204,1200,UP,DON,1.03639488,35.04
20160205,1200,UP,DON,1.29407776,43.89
20160206,1200,UP,DON,1.46964192,49.93
20160207,1200,UP,DON,1.39601824,47.40
20160208,1200,UP,DON,1.33938464,45.45
20160209,1200,UP,DON,1.07887008,36.50
20160210,1200,UP,DON,1.06754336,36.11
20160211,1200,UP,DON,0.920296,31.06
20160212,1200,UP,DON,0.69659328,23.42
20160213,1200,UP,DON,0.5946528,19.95
20160214,1200,UP,DON,0.55500928,18.60
20160215,1200,UP,DON,0.80419712,27.09
20160216,1200,UP,DON,1.1043552,37.37
20160217,1200,UP,DON,3.0298976,103.99
20160218,1200,UP,DON,3.2847488,112.86
20160219,1200,UP,DON,3.0298976,103.99
20160220,1200,UP,DON,3.2847488,112.86
20160221,1200,UP,DON,3.7661344,129.64
20160222,1200,UP,DON,3.822768,131.62
20160223,1200,UP,DON,3.4546496,118.78
20160224,1200,UP,DON,3.3130656,113.85
20160225,1200,UP,DON,4.7289056,163.29
20160226,1200,UP,DON,5.1819744,179.16
20160227,1200,UP,DON,4.6156384,159.33
20160228,1200,UP,DON,4.5023712,155.37
20160229,1200,UP,DON,4.0776192,140.52
20160301,1200,UP,DON,3.5396,121.74
20160302,1200,UP,DON,3.5679168,122.73
20160303,1200,UP,DON,3.7378176,128.65
20160304,1200,UP,DON,3.2281152,110.89
20160305,1200,UP,DON,2.8599968,98.08
20160306,1200,UP,DON,2.6051456,89.22
20160307,1200,UP,DON,2.15774016,73.71
20160308,1200,UP,DON,1.58290912,53.84
20160309,1200,UP,DON,1.39884992,47.50
20160310,1200,UP,DON,1.33655296,45.35
20160311,1200,UP,DON,2.01615616,68.81
20160312,1200,UP,DON,2.06995808,70.67
20160313,1200,UP,DON,1.82077024,62.05
20160314,1200,UP,DON,1.6140576,54.91
20160315,1200,UP,DON,2.47772,84.80
20160316,1200,UP,DON,4.0493024,139.53
20160317,1200,UP,DON,4.1908864,144.48
20160318,1200,UP,DON,4.672272,161.31
20160319,1200,UP,DON,4.3607872,150.41
20160320,1200,UP,DON,3.822768,131.62
20160321,1200,UP,DON,3.5112832,120.75
20160322,1200,UP,DON,3.4829664,119.77
20160323,1200,UP,DON,3.4263328,117.79
20160324,1200,UP,DON,3.4263328,117.79
20160325,1200,UP,DON,3.256432,111.87
20160326,1200,UP,DON,3.0865312,105.96
20160327,1200,UP,DON,2.81185824,96.40
20160328,1200,UP,DON,2.8883136,99.06
20160329,1200,UP,DON,3.681184,126.68
20160330,1200,UP,DON,3.4829664,119.77
20160331,1200,UP,DON,3.1997984,109.90
20160401,1200,UP,DON,3.0298976,103.99
20160402,1200,UP,DON,2.82318496,96.80
20160403,1200,UP,DON,2.82035328,96.70
20160404,1200,UP,DON,2.7892048,95.62
20160405,1200,UP,DON,2.6759376,91.68
20160406,1200,UP,DON,2.67310592,91.58
20160407,1200,UP,DON,3.0865312,105.96
20160408,1200,UP,DON,5.8615776,203.00
20160409,1200,UP,DON,5.4368256,188.09
20160410,1200,UP,DON,5.0687072,175.19
20160411,1200,UP,DON,4.7289056,163.29
20160412,1200,UP,DON,4.3324704,149.42
20160413,1200,UP,DON,4.0776192,140.52
20160414,1200,UP,DON,3.6528672,125.69
20160415,1200,UP,DON,3.2281152,110.89
20160416,1200,UP,DON,2.8599968,98.08
20160417,1200,UP,DON,2.57966048,88.34
